src_origin_id,dst_origin_id,edge_type
32050951,31385488,1
90959556,50447883,1
88963563,33827959,1
57361282,65747885,1
45274356,57655210,1
21527628,52884794,1
91483642,71500220,1
72986438,45315576,1
1208580,27507043,1
45316543,21527628,1
16046965,29547242,1
93402621,68118235,1
25809596,94658761,1
93490592,29952687,1
66159459,39952079,1
99500546,46750376,1
37798408,99720713,1
23851662,55182740,1
55845924,12723760,1
52782485,95437743,1
44780972,8710793,1
15941972,55378606,1
4294049,55566923,1
99099551,52564440,1
57655210,37784701,1
37593271,46725166,1
13036784,57899435,1
1909339,32627895,1
23490241,63412296,1
84016892,10694337,1
47497170,8693754,1
27507043,49224563,1
57616772,47497170,1
42365909,36547107,1
90357232,42233067,1
51223342,67282173,1
23384883,18192833,1
11539379,14355256,1
5630479,8934676,1
66961566,3838367,1
55378606,76339936,1
68466466,74834033,1
42233067,5690467,1
40486866,86532794,1
70052585,27402171,1
45030044,77220873,1
58073310,40454923,1
10694337,88963563,1
50978393,66077234,1
95153062,17291348,1
18192833,3767680,1
54869247,9632267,1
37097757,8693754,1
83224282,77566275,1
53292765,18463157,1
13382034,51223342,1
7077999,96376171,1
16255469,8693754,1
66793671,55156021,1
40120676,28404703,1
37532641,89019807,1
81058936,69942708,1
33574826,58073310,1
64857112,96376171,1
27866384,23234376,1
37556663,3074228,1
81605408,71456361,1
63105010,40430147,1
77516821,31437775,1
89907535,99500546,1
45335172,68519817,1
23383243,42160804,1
73953635,68692189,1
37509398,47816357,1
33220064,51234426,1
81310739,20714438,1
76863896,45839247,1
96037627,85634252,1
83827776,36547107,1
1013990,52309191,1
67919441,24257672,1
99720713,28404703,1
10797208,5630479,1
37509398,76554114,1
92833735,65253049,1
19351851,71919802,1
94698023,31303766,1
5690467,96067012,1
66655833,33535335,1
59222463,35312721,1
15566006,47080409,1
41512662,73353746,1
2794837,45326656,1
52309191,72921814,1
30426367,1909339,1
45030044,65639044,1
96750709,67645135,1
59071361,44383413,1
90213016,20756767,1
31184430,53748402,1
91833240,8693754,1
29470027,56626757,1
55894453,27866384,1
81951877,14966763,1
31107120,36858623,1
9901689,66159459,1
52782485,95906696,1
57619318,75028875,1
49224563,77440365,1
78134743,25222999,1
78693286,94794415,1
29307751,23745026,1
43856074,87991063,1
29450849,93777472,1
47322095,80290923,1
1303155,88608944,1
98423772,63784743,1
51372304,14398967,1
31146018,96365107,1
66159459,37784701,1
46725166,20714438,1
29450849,81605408,1
67802809,45277950,1
1783071,65394187,1
84474217,47322095,1
42365909,53990165,1
53427267,7733802,1
47816357,3043561,1
38643000,27952786,1
41870667,40406738,1
91883290,53411021,1
46968781,65747885,1
12330213,65394187,1
40380082,7248464,1
55845924,83224282,1
12723760,42160804,1
57871687,46780709,1
47030957,53596992,1
87169484,88608944,1
31107120,45839247,1
39952079,11255584,1
30599296,44780972,1
41809047,25579174,1
29133967,37707198,1
15960857,25579174,1
53748402,13382034,1
55566923,55378606,1
49505243,10694337,1
52998304,14398967,1
92075168,40641501,1
86821120,74345801,1
16255469,27565620,1
60362229,95463441,1
1195942,36858623,1
84672707,53411021,1
80889253,8132271,1
25222999,11001171,1
95451477,54574136,1
77440365,21527628,1
58713277,97271167,1
24241514,82316203,1
90279207,26749403,1
14988572,75085287,1
73257134,83693176,1
11841039,34834363,1
85225525,31840240,1
97707645,34508366,1
28000741,99500546,1
14966763,68330823,1
96365107,89524471,1
34834363,15592600,1
83693176,96365107,1
36858623,97561064,1
65771857,96067012,1
88101462,9820833,1
13727596,35775748,1
53208998,88677902,1
63176449,37655465,1
99521999,62073330,1
66335041,11001171,1
4674558,1909339,1
79229286,98005269,1
96067012,53630767,1
41372708,21535596,1
71456361,30599296,1
25222999,40454923,1
79229286,15960857,1
89524471,86931192,1
93402621,15868038,1
25809596,70723339,1
54574136,3341244,1
93508628,1013990,1
7166745,63105010,1
73825960,30414554,1
14424506,12432298,1
75002527,3355211,1
89955490,75252712,1
94658761,18463157,1
71500220,28485269,1
30426367,49941591,1
91833240,50937583,1
70610490,45499241,1
73099558,2588939,1
90959556,12330213,1
64857112,99720713,1
31184430,11362907,1
11852755,78040011,1
81227891,56227637,1
64196311,56263795,1
27402171,69236877,1
68780466,21109584,1
39025106,78412165,1
78808114,78693286,1
34508366,73099558,1
65747885,95482810,1
76622964,2588939,1
7077999,45274356,1
47276999,27952786,1
66539797,75906761,1
60362229,71500220,1
45315576,27952786,1
91883290,46145472,1
74301887,6967232,1
23490241,10828241,1
94666103,62601383,1
20642856,4634419,1
53073540,67010076,1
27047919,52736884,1
30296202,67645135,1
96365107,86504213,1
9946453,84802060,1
78200169,34815842,1
4836298,10234798,1
74158023,27402171,1
15159568,20323232,1
53951419,48408624,1
4449259,14966763,1
19391323,47699636,1
67802809,53292765,1
62343415,75906761,1
93490592,76863896,1
91558724,49267308,1
85225525,32627895,1
29715000,66956270,1
46724148,16611799,1
31437775,43231809,1
96366532,90430454,1
19469488,20153226,1
99431405,20139115,1
9584059,34297417,1
11255584,51986577,1
34423766,36858623,1
55156021,60922370,1
2082967,71830144,1
90213016,76554114,1
36903596,89046641,1
43856074,73953635,1
27221222,27028477,1
89019807,46274912,1
46145472,30599608,1
27221222,8681781,1
53208998,35803587,1
38056000,21535596,1
35623783,48983647,1
78010500,1654993,1
41293120,36964396,1
4520873,74540377,1
74512676,40430147,1
73458571,39202072,1
73257134,49819075,1
82594062,63965515,1
27649656,5873920,1
31868927,4473097,1
1195942,99521999,1
65639044,38722955,1
86198845,21535596,1
66961566,6893312,1
94658761,32627895,1
5630479,49505243,1
96842086,26500083,1
46145472,39135566,1
40486866,95437743,1
39342639,76990275,1
45906853,48098723,1
86198845,36495345,1
97388623,20268165,1
76990275,91483642,1
99894281,67919441,1
90233535,66224027,1
75252712,42160804,1
96366532,95184348,1
50447883,72741122,1
79606521,91846905,1
93777472,82316203,1
44591337,45315576,1
55378606,7854492,1
51372304,29942286,1
77570634,16318738,1
18463157,52736884,1
85634252,77566275,1
18203025,25513924,1
97354792,8132271,1
4836298,5910888,1
44591337,68780466,1
24257672,28164398,1
13286828,83693176,1
88608944,77570634,1
77109152,87912003,1
10828241,46725166,1
5910888,27866384,1
86888137,39025106,1
48408624,8681781,1
52309191,55845924,1
58496287,57701748,1
29470027,7166745,1
68780466,73943821,1
23818251,83282296,1
7658303,13727596,1
44591337,30111815,1
15292487,25327758,1
80290923,95482810,1
85859342,41809047,1
60870059,46329613,1
96770974,81702523,1
36858623,91611215,1
25248144,52998304,1
62601383,89851872,1
50978393,28089126,1
77905676,91372340,1
1208580,32231430,1
99099551,30427337,1
99250304,21086364,1
38301746,99720713,1
29682545,36638392,1
52926870,62601383,1
1740252,65025018,1
13420322,34815842,1
45990138,2253877,1
56227637,64616048,1
42523283,74454416,1
80303223,51372304,1
73943821,37113338,1
88101462,9901689,1
89261509,37798408,1
87912003,72921814,1
95184348,3043561,1
55731160,35775748,1
97271167,26949505,1
37421444,10234798,1
47080409,77276493,1
40089677,73598248,1
65747885,7625930,1
10297694,95906696,1
91611215,99431405,1
4520873,79670402,1
51852077,37502990,1
53348312,88210518,1
59979087,81769175,1
2411084,9939980,1
85647670,91238301,1
61039156,28252053,1
36193280,43355934,1
20107904,72866661,1
70610490,67282173,1
28202536,74879002,1
47816357,19351851,1
15960857,26996372,1
53348312,15292487,1
73074388,41343948,1
93533308,52051399,1
16255469,3838367,1
62295681,22653104,1
27410436,74345801,1
15177236,57871687,1
25579174,34872913,1
4836298,37707198,1
17264768,64616048,1
51094488,67454945,1
6159312,61039156,1
74537695,54424487,1
52477331,62343415,1
85647670,68920491,1
72659566,95482810,1
74301887,1725157,1
99351939,46378272,1
40430147,59979087,1
31385488,75483667,1
91846905,32231430,1
74158023,2060106,1
92010362,36193280,1
78808114,78200169,1
23234376,86143897,1
73943821,30927371,1
89342046,96366532,1
73943821,65719857,1
34097118,23490241,1
37421444,44166847,1
53630767,55378606,1
29848328,62601383,1
43355934,18893070,1
1356835,43856074,1
63559877,48587723,1
79364590,37784701,1
31704221,67645135,1
65719857,47898875,1
52736884,37532641,1
59222463,99521999,1
40641501,22987690,1
55566923,14355256,1
57871687,30599608,1
97354792,37707198,1
4574185,44591337,1
8037069,41103028,1
41103028,45906853,1
70723339,30426367,1
14946516,53292765,1
96839884,2967861,1
18047370,28202536,1
13437593,81605408,1
84016892,28202536,1
36495345,10508065,1
20525355,44962731,1
95826133,38308060,1
30927371,40454923,1
74834033,53943819,1
84802060,93516836,1
26555355,98831516,1
45315576,73353746,1
84016892,12723760,1
93777472,42523283,1
11841039,59222463,1
96839884,11852755,1
89100001,62693492,1
6518014,60106139,1
75002527,95225549,1
11539379,61229605,1
34834363,70383408,1
79378362,95225549,1
76415424,67282173,1
24192935,38308060,1
17230691,92523951,1
94352667,39992385,1
51703877,73818897,1
1194755,56263795,1
23490241,13727596,1
65719857,88210518,1
34452965,55610373,1
53596992,52884794,1
13588140,1909339,1
83718079,22517280,1
45499241,56227637,1
27221222,43856074,1
46121993,3358929,1
18047370,72741122,1
20818552,91558724,1
9820833,54453934,1
77276493,73818897,1
69736669,59071361,1
62425525,39952079,1
30427337,64196311,1
25618985,1368680,1
39202072,21115640,1
90430454,71087673,1
14946516,17055521,1
74073030,11539379,1
62693492,28164398,1
52049973,72603326,1
9584059,31756795,1
15159568,9519342,1
64196311,57335448,1
68519817,8383150,1
20525355,1783071,1
14946516,69214312,1
28164398,96037627,1
8383150,51234426,1
68089076,25620224,1
15868038,65025018,1
46274912,55251756,1
88384564,64196311,1
47898875,20688731,1
88963563,38301746,1
92075168,42907477,1
74073030,2361129,1
5750662,97388623,1
52669852,38044575,1
73943821,57345100,1
65394187,36495345,1
22917596,72824209,1
59979087,81951877,1
83282296,98280332,1
49224563,25116789,1
77738881,6539683,1
69987535,81310739,1
55610373,77570634,1
17237660,76990275,1
83718079,8037069,1
56227637,47497170,1
95153062,28622226,1
39202072,18979483,1
23745026,36527641,1
14130343,95826133,1
13588140,55378606,1
68466466,63965515,1
77738881,41372708,1
27800418,29133967,1
95554445,70052585,1
96300127,45906853,1
99521999,24918530,1
44077335,46780709,1
84474217,24871513,1
4836298,96842086,1
96300127,80229649,1
90233535,37593271,1
72866661,15177236,1
44962731,28202536,1
93520137,96037627,1
54453934,86532794,1
49532085,2938645,1
77516821,45335172,1
4294049,30426367,1
81058936,50405260,1
25923698,97258118,1
66159459,71500220,1
31146018,73696441,1
1208580,77276493,1
50978393,79318025,1
19686554,37655465,1
14778582,68986527,1
96842086,94443498,1
31501038,83220631,1
47380519,27047919,1
30599296,73257134,1
21527628,1783071,1
23745026,28485269,1
37923579,79606521,1
66180684,88524690,1
47603926,26996372,1
24944608,13599980,1
55894453,34872913,1
44852679,74834033,1
96750709,74301887,1
35144728,53797524,1
5536379,24908625,1
65253049,33717332,1
11782869,62295681,1
2079460,54737719,1
56202252,20153226,1
20642856,34452965,1
91157005,68005345,1
9034827,21527628,1
75906761,8027034,1
13727596,13382034,1
88963563,58336122,1
28276674,1208580,1
61039156,43231809,1
1356835,31501038,1
13036784,22917596,1
66655833,98623703,1
2253877,19469488,1
56626757,73458571,1
25513924,74158023,1
40641501,96007668,1
38056000,13588140,1
85506287,84051388,1
74540377,65639044,1
65394187,32050951,1
52564440,71830144,1
66224027,47603926,1
27649656,12432298,1
95184348,77220873,1
44077335,99483905,1
9013426,41870667,1
46968781,53797524,1
12330213,66736711,1
96007668,26561160,1
83718079,92010362,1
15159568,24547668,1
74834033,51852077,1
68692189,10297694,1
61390425,49532085,1
42233067,63784743,1
6967232,35623783,1
28404703,86888137,1
53748402,96376171,1
2794837,37113338,1
53411021,65719857,1
26321046,83832488,1
16255469,28000741,1
69018752,40228913,1
67919441,75033688,1
44780972,47694675,1
65025018,50960045,1
81769175,31385488,1
47694675,65133803,1
31678190,98831516,1
28000741,31824718,1
21527628,88101462,1
36903596,97561337,1
94953815,73422138,1
78200169,63784743,1
88524690,62443889,1
79002309,19066394,1
37556663,57849437,1
72741122,14726151,1
83224282,89660514,1
8693754,79229286,1
22653104,88233505,1
64464013,52736884,1
18893070,41170770,1
96839884,87427494,1
74345801,85626932,1
91238301,6539683,1
33827959,74537695,1
80290923,57454466,1
91157005,55894453,1
5248334,52926870,1
53990165,91611215,1
80204676,59071361,1
56263795,81769175,1
10557084,1013990,1
70052585,68118235,1
26321046,97258118,1
57514371,66961566,1
7955754,89955490,1
53596992,49819075,1
75002527,93918643,1
11362907,86727847,1
99351939,1740252,1
10797208,89907535,1
44780972,69942708,1
24460567,26555355,1
31824718,66224027,1
44597564,27410436,1
89907535,47071518,1
25618985,89100001,1
89261509,20323232,1
11782869,48945237,1
54869247,53292765,1
76554114,70723339,1
53411021,11001171,1
99676093,79364590,1
90430454,57899435,1
65771857,91483642,1
40641501,28516661,1
23384883,80397737,1
68005345,48328879,1
88608944,46378272,1
9901689,71087673,1
89829116,31664255,1
55019911,50096137,1
10297694,20642856,1
3358929,5248334,1
44077335,33827959,1
64464013,25222999,1
73074388,40228913,1
62425525,50250153,1
10297694,28516661,1
86727847,48098723,1
28000741,68775273,1
46274912,33535335,1
56202252,47898875,1
13685033,33717332,1
94953815,29133967,1
35048202,16384919,1
70971988,61296415,1
52782485,89100001,1
56263795,25809596,1
51986577,44383413,1
81137909,3341244,1
84802060,98423772,1
2490822,88677902,1
56626757,62325005,1
39952079,49941591,1
39025106,20098891,1
39135566,44597564,1
35775748,11782869,1
89853089,38643000,1
40159475,38455192,1
14988572,34815842,1
13210892,95482810,1
63559877,71456361,1
65025018,36110397,1
6539683,28164398,1
66779712,47357817,1
79362409,3358929,1
33827959,17292874,1
1725157,21086364,1
98623703,99521999,1
31664255,52926870,1
48328879,40159475,1
91846905,42160804,1
73099558,62508360,1
20268165,79563067,1
55182740,18979483,1
49738747,49078377,1
9013426,33451035,1
5536379,40089677,1
69931260,37097757,1
2411084,82080429,1
33297132,20714438,1
7519652,13286828,1
11539379,20153226,1
51223342,14130343,1
37556663,57616772,1
88963563,33679470,1
10234798,63176449,1
80303223,24395226,1
91611215,27755228,1
41809047,42523283,1
11539379,77047788,1
80204676,15292487,1
10941305,39376211,1
65639044,20525355,1
91883290,26996372,1
91483642,40430147,1
76100399,48043921,1
27047919,8934676,1
16255469,88524690,1
69825660,91372340,1
37980652,78128030,1
68519817,41512662,1
96839884,18729173,1
18729173,8175831,1
54044477,40159475,1
18047370,41512662,1
50960045,31437775,1
61962881,54044477,1
13036784,21115640,1
48587723,91846905,1
52477331,93516836,1
22917596,74158023,1
94953815,53427267,1
53845671,58383160,1
21547462,38455192,1
66655833,22917596,1
90959556,49819075,1
68692189,68917540,1
62225706,96300127,1
86198845,86504213,1
65747885,52736884,1
52926870,24192935,1
28622226,62002370,1
89829116,31756795,1
58685182,7658303,1
69736669,53990165,1
3293181,55881752,1
29942286,99351939,1
18443315,11362907,1
86198845,21535596,1
57057530,29848328,1
72921814,31520365,1
8934676,34097118,1
74454416,12968253,1
87169484,51393446,1
77109152,3034317,1
25116789,79563067,1
52782485,26321046,1
46274912,65025018,1
13721129,14812650,1
51372304,14778582,1
80397737,6683133,1
29952687,69987535,1
63514877,96365107,1
97707645,91453235,1
21547462,35144728,1
19391323,27755228,1
45906853,88384564,1
23384883,79318025,1
68775273,20323232,1
56536881,16318738,1
20098891,70580769,1
4449259,63176449,1
9939980,63105010,1
18764772,46333399,1
47030957,58336122,1
38308060,78128030,1
66447833,96300127,1
97388623,3358929,1
53748402,77566275,1
20268165,70971988,1
16384480,12330213,1
45990138,85859342,1
52782485,68089076,1
46329613,53748402,1
34815842,97707645,1
88384564,56536881,1
10403480,6902281,1
89100001,86143897,1
40486866,26984970,1
73598248,22217366,1
17024972,20559342,1
62073330,89046641,1
43422077,80229649,1
11198280,99099551,1
13036784,49267308,1
22653104,22517280,1
91883290,5873920,1
59979087,14746998,1
18956374,17287080,1
56626757,65133803,1
83527038,36193280,1
56556431,88210518,1
73953635,55251756,1
40430147,81769175,1
57454466,70580769,1
18047370,61204358,1
40641501,40120676,1
96913349,42233067,1
36903596,44780972,1
55845924,28404703,1
99483905,81605408,1
53348312,31664255,1
40695972,1783071,1
2015515,89907535,1
14851583,24244207,1
82080429,91558724,1
11001171,34044866,1
93921337,42365909,1
94953815,13599980,1
54942642,83527038,1
36193280,47603926,1
61390425,25327758,1
24944608,51223342,1
95482810,53348312,1
45316543,25923698,1
3074228,57454466,1
81137909,23869190,1
13464414,47071518,1
2082967,28516216,1
28202536,33574826,1
54942642,40454923,1
14398967,37655465,1
6683133,1909339,1
46780709,11001171,1
65025018,6518014,1
1909339,41809047,1
29952687,76576897,1
10820488,34872913,1
25809596,15592600,1
51396045,20714438,1
99351939,27755228,1
29547242,43422077,1
35312721,7854492,1
81404877,27800418,1
44852679,74540377,1
27649656,73696441,1
